"rental_date","return_date","film_title","store_address","customer_name","customer_email","customer_address"
"2005-05-27 16:54:27","2005-06-04 22:26:27","ROCKETEER MOTHER","47 MySakila Drive","MENDOZA, MARIAN","MARIAN.MENDOZA@sakilacustomer.org","829 Grand Prairie Way"
"2005-05-27 17:17:09","2005-06-02 11:20:09","RINGS HEARTBREAKERS","47 MySakila Drive","WILLIAMS, LINDA","LINDA.WILLIAMS@sakilacustomer.org","692 Joliet Street"
"2005-05-27 17:21:04","2005-05-30 21:26:04","VIDEOTAPE ARSENIC","47 MySakila Drive","WADE, MARGIE","MARGIE.WADE@sakilacustomer.org","1762 Paarl Parkway"
"2005-05-27 17:47:22","2005-06-05 14:22:22","HALF OUTFIELD","47 MySakila Drive","CLARY, ADRIAN","ADRIAN.CLARY@sakilacustomer.org","1986 Sivas Place"
"2005-05-27 17:52:34","2005-06-05 22:23:34","UNTOUCHABLES SUNRISE","28 MySQL Boulevard","MEDINA, DORA","DORA.MEDINA@sakilacustomer.org","1760 Oshawa Manor"
"2005-05-27 17:54:48","2005-06-02 23:01:48","BLACKOUT PRIVATE","28 MySQL Boulevard","WEINER, RONALD","RONALD.WEINER@sakilacustomer.org","1145 Vilnius Manor"
"2005-05-27 18:00:35","2005-05-29 16:15:35","WIFE TURN","47 MySakila Drive","LINTON, GEORGE","GEORGE.LINTON@sakilacustomer.org","1957 Yantai Lane"
"2005-05-27 18:11:05","2005-05-30 22:45:05","GALAXY SWEETHEARTS","28 MySQL Boulevard","ROGERS, TERESA","TERESA.ROGERS@sakilacustomer.org","1964 Allappuzha (Alleppey) Street"
"2005-05-27 18:12:13","2005-05-30 12:30:13","FISH OPUS","28 MySQL Boulevard","WAY, MIKE","MIKE.WAY@sakilacustomer.org","990 Etawah Loop"
"2005-05-27 18:35:20","2005-06-04 18:58:20","HUNCHBACK IMPOSSIBLE","28 MySQL Boulevard","EMMONS, KURT","KURT.EMMONS@sakilacustomer.org","1421 Quilmes Lane"
"2005-05-27 18:39:15","2005-06-01 15:56:15","CLONES PINOCCHIO","28 MySQL Boulevard","ROMERO, MINNIE","MINNIE.ROMERO@sakilacustomer.org","47 Syktyvkar Lane"
"2005-05-27 18:42:57","2005-05-30 22:35:57","GRIT CLOCKWORK","47 MySakila Drive","FLETCHER, MAE","MAE.FLETCHER@sakilacustomer.org","44 Najafabad Way"
"2005-05-27 18:48:41","2005-06-03 16:42:41","HOME PITY","28 MySQL Boulevard","CARRANZA, TONY","TONY.CARRANZA@sakilacustomer.org","454 Patiala Lane"
"2005-05-27 18:57:02","2005-06-05 18:38:02","STORY SIDE","47 MySakila Drive","HENRY, PAULINE","PAULINE.HENRY@sakilacustomer.org","261 Saint Louis Way"
"2005-05-27 19:03:08","2005-06-03 20:28:08","MOCKINGBIRD HOLLYWOOD","28 MySQL Boulevard","MORENO, STELLA","STELLA.MORENO@sakilacustomer.org","1473 Changhwa Parkway"
"2005-05-27 19:13:15","2005-06-04 01:08:15","LUCKY FLYING","47 MySakila Drive","WILLIS, BERNICE","BERNICE.WILLIS@sakilacustomer.org","29 Pyongyang Loop"
"2005-05-27 19:18:54","2005-06-05 23:52:54","EXPRESS LONELY","47 MySakila Drive","MORENO, STELLA","STELLA.MORENO@sakilacustomer.org","1473 Changhwa Parkway"
"2005-05-27 19:27:54","2005-05-29 01:07:54","ATTRACTION NEWTON","28 MySQL Boulevard","PATTERSON, WANDA","WANDA.PATTERSON@sakilacustomer.org","1740 Portoviejo Avenue"
"2005-05-27 19:30:33","2005-05-30 20:53:33","PAPI NECKLACE","28 MySQL Boulevard","STEVENS, ELAINE","ELAINE.STEVENS@sakilacustomer.org","801 Hagonoy Drive"
"2005-05-27 19:31:16","2005-05-29 23:06:16","WEEKEND PERSONAL","28 MySQL Boulevard","GUILLEN, ERIK","ERIK.GUILLEN@sakilacustomer.org","635 Brest Manor"
"2005-05-27 19:31:36","2005-05-30 15:46:36","SCALAWAG DUCK","47 MySakila Drive","OGLESBY, ISAAC","ISAAC.OGLESBY@sakilacustomer.org","186 Skikda Lane"
"2005-05-27 19:43:29","2005-06-04 23:40:29","ROBBERS JOON","47 MySakila Drive","GRAF, DOUGLAS","DOUGLAS.GRAF@sakilacustomer.org","785 Vaduz Street"
"2005-05-27 19:50:06","2005-06-02 22:14:06","GORGEOUS BINGO","47 MySakila Drive","SIMMONS, TINA","TINA.SIMMONS@sakilacustomer.org","984 Effon-Alaiye Avenue"
"2005-05-27 19:52:29","2005-06-02 17:17:29","LEGEND JEDI","28 MySQL Boulevard","FARNSWORTH, JOHN","JOHN.FARNSWORTH@sakilacustomer.org","41 El Alto Parkway"
"2005-05-27 19:58:36","2005-06-06 00:51:36","ROBBERY BRIGHT","47 MySakila Drive","NETTLES, JAIME","JAIME.NETTLES@sakilacustomer.org","1746 Faaa Way"
"2005-05-27 20:00:04","2005-05-29 22:47:04","CELEBRITY HORN","28 MySQL Boulevard","CARY, TIM","TIM.CARY@sakilacustomer.org","1257 Guadalajara Street"
"2005-05-27 20:02:03","2005-05-28 16:14:03","UNCUT SUICIDES","28 MySQL Boulevard","WELCH, MARLENE","MARLENE.WELCH@sakilacustomer.org","1148 Saarbrcken Parkway"
"2005-05-27 20:08:55","2005-06-01 14:32:55","IDOLS SNATCHERS","28 MySQL Boulevard","BOWENS, CLIFFORD","CLIFFORD.BOWENS@sakilacustomer.org","207 Cuernavaca Loop"
"2005-05-27 20:10:36","2005-06-03 21:12:36","KNOCK WARLOCK","28 MySQL Boulevard","VARNEY, BENJAMIN","BENJAMIN.VARNEY@sakilacustomer.org","817 Laredo Avenue"
"2005-05-27 20:11:47","2005-06-04 21:18:47","CONTACT ANONYMOUS","47 MySakila Drive","CLARK, MICHELLE","MICHELLE.CLARK@sakilacustomer.org","262 A Corua (La Corua) Parkway"
"2005-05-27 20:42:44","2005-05-30 00:49:44","EVERYONE CRAFT","47 MySakila Drive","ELLIOTT, KATIE","KATIE.ELLIOTT@sakilacustomer.org","447 Surakarta Loop"
"2005-05-27 20:44:36","2005-06-02 02:43:36","AFFAIR PREJUDICE","28 MySQL Boulevard","BYRD, DEANNA","DEANNA.BYRD@sakilacustomer.org","862 Xintai Lane"
"2005-05-27 20:57:07","2005-05-29 15:52:07","GUNFIGHT MOON","47 MySakila Drive","BUSTAMANTE, LEROY","LEROY.BUSTAMANTE@sakilacustomer.org","105 Dzerzinsk Manor"
"2005-05-27 21:10:03","2005-06-01 16:08:03","BIRD INDEPENDENCE","28 MySQL Boulevard","GAFFNEY, FELIX","FELIX.GAFFNEY@sakilacustomer.org","1059 Yuncheng Avenue"
"2005-05-27 21:13:10","2005-06-04 15:26:10","MISSION ZOOLANDER","47 MySakila Drive","MYERS, PEGGY","PEGGY.MYERS@sakilacustomer.org","733 Mandaluyong Place"
"2005-05-27 21:14:26","2005-06-05 21:51:26","WILLOW TRACY","28 MySQL Boulevard","GRANT, MICHELE","MICHELE.GRANT@sakilacustomer.org","798 Cianjur Avenue"
"2005-05-27 21:17:08","2005-06-04 17:47:08","GATHERING CALENDAR","28 MySQL Boulevard","ADAM, NATHANIEL","NATHANIEL.ADAM@sakilacustomer.org","786 Matsue Way"
"2005-05-27 21:32:42","2005-05-31 00:39:42","NOTORIOUS REUNION","28 MySQL Boulevard","CHAPMAN, TONYA","TONYA.CHAPMAN@sakilacustomer.org","43 Dadu Avenue"
"2005-05-27 21:36:15","2005-05-29 21:07:15","EXPENDABLE STALLION","47 MySakila Drive","HERZOG, CLAUDE","CLAUDE.HERZOG@sakilacustomer.org","486 Ondo Parkway"
"2005-05-27 21:36:34","2005-06-05 17:02:34","CONFIDENTIAL INTERVIEW","28 MySQL Boulevard","SULLIVAN, DAWN","DAWN.SULLIVAN@sakilacustomer.org","454 Nakhon Sawan Boulevard"
"2005-05-27 22:11:56","2005-05-31 19:07:56","FLATLINERS KILLER","28 MySQL Boulevard","JENNINGS, NAOMI","NAOMI.JENNINGS@sakilacustomer.org","1884 Shikarpur Avenue"
"2005-05-27 22:16:26","2005-05-28 19:58:26","MALKOVICH PET","47 MySakila Drive","HAWKINS, JILL","JILL.HAWKINS@sakilacustomer.org","1440 Compton Place"
"2005-05-27 22:31:36","2005-06-03 19:12:36","LOVE SUICIDES","47 MySakila Drive","PEMBERTON, LANCE","LANCE.PEMBERTON@sakilacustomer.org","454 Qinhuangdao Drive"
"2005-05-27 22:33:33","2005-06-02 18:35:33","LOSE INCH","28 MySQL Boulevard","PERKINS, GERALDINE","GERALDINE.PERKINS@sakilacustomer.org","97 Shimoga Avenue"
"2005-05-27 22:38:20","2005-05-31 18:39:20","BRANNIGAN SUNRISE","28 MySQL Boulevard","GAFFNEY, FELIX","FELIX.GAFFNEY@sakilacustomer.org","1059 Yuncheng Avenue"
"2005-05-27 22:39:10","2005-06-05 22:46:10","ICE CROSSING","47 MySakila Drive","JACOBS, GEORGIA","GEORGIA.JACOBS@sakilacustomer.org","954 Kimchon Place"
"2005-05-27 22:47:39","2005-06-04 21:17:39","INDEPENDENCE HOTEL","28 MySQL Boulevard","ALVAREZ, CHARLENE","CHARLENE.ALVAREZ@sakilacustomer.org","1842 Luzinia Boulevard"
"2005-05-27 22:49:27","2005-05-30 17:46:27","ALIEN CENTER","47 MySakila Drive","FORMAN, MICHEAL","MICHEAL.FORMAN@sakilacustomer.org","203 Tambaram Street"
"2005-05-27 22:53:02","2005-06-01 22:53:02","TRAP GUYS","28 MySQL Boulevard","KNOTT, KELLY","KELLY.KNOTT@sakilacustomer.org","390 Wroclaw Way"
"2005-05-27 23:00:25","2005-05-28 21:30:25","FORRESTER COMANCHEROS","47 MySakila Drive","LOPEZ, AMY","AMY.LOPEZ@sakilacustomer.org","176 Mandaluyong Place"
"2005-05-27 23:26:45","2005-05-29 21:16:45","PIZZA JUMANJI","28 MySQL Boulevard","MATTOX, RICK","RICK.MATTOX@sakilacustomer.org","775 ostka Drive"
"2005-05-27 23:40:52","2005-05-28 22:40:52","LIFE TWISTED","28 MySQL Boulevard","SULLIVAN, DAWN","DAWN.SULLIVAN@sakilacustomer.org","454 Nakhon Sawan Boulevard"
"2005-05-27 23:51:12","2005-05-28 20:26:12","HANGING DEEP","28 MySQL Boulevard","MEEK, ANTONIO","ANTONIO.MEEK@sakilacustomer.org","1190 0 Place"
"2005-05-28 00:00:30","2005-05-28 19:18:30","SPEED SUIT","28 MySQL Boulevard","GARDINER, DAVE","DAVE.GARDINER@sakilacustomer.org","1052 Pathankot Avenue"
"2005-05-28 00:07:50","2005-06-03 22:30:50","BOOGIE AMELIE","28 MySQL Boulevard","BERRY, REGINA","REGINA.BERRY@sakilacustomer.org","475 Atinsk Way"
"2005-05-28 00:09:12","2005-05-31 04:44:12","HOLLOW JEOPARDY","28 MySQL Boulevard","BOURQUE, DERRICK","DERRICK.BOURQUE@sakilacustomer.org","1153 Allende Way"
"2005-05-28 00:09:56","2005-05-30 22:32:56","SCORPION APOLLO","28 MySQL Boulevard","BRYANT, PAULA","PAULA.BRYANT@sakilacustomer.org","1697 Tanauan Lane"
"2005-05-28 00:13:35","2005-05-29 00:11:35","EXORCIST STING","47 MySakila Drive","AUSTIN, ALMA","ALMA.AUSTIN@sakilacustomer.org","1074 Binzhou Manor"
"2005-05-28 00:24:58","2005-05-28 22:34:58","HOTEL HAPPINESS","47 MySakila Drive","STANLEY, ALLISON","ALLISON.STANLEY@sakilacustomer.org","754 Valencia Place"
"2005-05-28 00:34:11","2005-05-30 18:40:11","ARMY FLINTSTONES","28 MySQL Boulevard","GEARY, RUBEN","RUBEN.GEARY@sakilacustomer.org","414 Mandaluyong Street"
"2005-05-28 00:39:31","2005-06-02 19:35:31","HARRY IDAHO","47 MySakila Drive","COX, JUDITH","JUDITH.COX@sakilacustomer.org","1966 Amroha Avenue"
"2005-05-28 00:40:48","2005-05-29 06:07:48","DESTINY SATURDAY","47 MySakila Drive","SEAL, KARL","KARL.SEAL@sakilacustomer.org","1427 Tabuk Place"
"2005-05-28 00:43:41","2005-06-04 03:56:41","GUNFIGHT MOON","47 MySakila Drive","COOK, GLORIA","GLORIA.COOK@sakilacustomer.org","1668 Saint Louis Place"
"2005-05-28 00:54:39","2005-06-03 20:47:39","MILLION ACE","28 MySQL Boulevard","ROBINSON, SHARON","SHARON.ROBINSON@sakilacustomer.org","1688 Okara Way"
"2005-05-28 01:01:21","2005-05-30 21:20:21","BROTHERHOOD BLANKET","47 MySakila Drive","MILES, BECKY","BECKY.MILES@sakilacustomer.org","1993 Tabuk Lane"
"2005-05-28 01:05:07","2005-06-05 19:54:07","LIBERTY MAGNIFICENT","28 MySQL Boulevard","FRANKLIN, BETH","BETH.FRANKLIN@sakilacustomer.org","1149 A Corua (La Corua) Boulevard"
"2005-05-28 01:05:25","2005-05-31 20:04:25","WOMEN DORADO","28 MySQL Boulevard","HOLMES, LUCILLE","LUCILLE.HOLMES@sakilacustomer.org","999 Sanaa Loop"
"2005-05-28 01:09:36","2005-05-30 06:14:36","CENTER DINOSAUR","47 MySakila Drive","HUDSON, LAUREN","LAUREN.HUDSON@sakilacustomer.org","1740 Le Mans Loop"
"2005-05-28 01:34:43","2005-05-31 01:02:43","POLISH BROOKLYN","28 MySQL Boulevard","HART, DANA","DANA.HART@sakilacustomer.org","1089 Iwatsuki Avenue"
"2005-05-28 01:35:25","2005-05-28 22:12:25","PARK CITIZEN","28 MySQL Boulevard","CRAIG, BOBBIE","BOBBIE.CRAIG@sakilacustomer.org","86 Higashiosaka Lane"
"2005-05-28 02:05:34","2005-05-30 23:03:34","ILLUSION AMELIE","28 MySQL Boulevard","ARNOLD, BEATRICE","BEATRICE.ARNOLD@sakilacustomer.org","1877 Ezhou Lane"
"2005-05-28 02:06:37","2005-05-29 06:57:37","ALIEN CENTER","47 MySakila Drive","OWENS, CARMEN","CARMEN.OWENS@sakilacustomer.org","1378 Alvorada Avenue"
"2005-05-28 02:09:19","2005-06-05 20:34:19","CHISUM BEHAVIOR","28 MySQL Boulevard","BULL, WESLEY","WESLEY.BULL@sakilacustomer.org","1469 Plock Lane"
"2005-05-28 02:31:19","2005-06-02 05:07:19","SHOOTIST SUPERFLY","28 MySQL Boulevard","HAWKS, LEE","LEE.HAWKS@sakilacustomer.org","1661 Abha Drive"
"2005-05-28 02:40:50","2005-06-05 03:05:50","TREATMENT JEKYLL","28 MySQL Boulevard","TOMLIN, EDDIE","EDDIE.TOMLIN@sakilacustomer.org","1351 Aparecida de Goinia Parkway"
"2005-05-28 02:51:12","2005-05-31 06:27:12","RUGRATS SHAKESPEARE","28 MySQL Boulevard","ROBERTSON, JOANNE","JOANNE.ROBERTSON@sakilacustomer.org","1337 Lincoln Parkway"
"2005-05-28 02:52:14","2005-05-30 21:20:14","VIRGINIAN PLUTO","28 MySQL Boulevard","FISHER, CINDY","CINDY.FISHER@sakilacustomer.org","1079 Tel Aviv-Jaffa Boulevard"
"2005-05-28 03:04:04","2005-06-03 04:58:04","STAGECOACH ARMAGEDDON","28 MySQL Boulevard","HALE, RAMONA","RAMONA.HALE@sakilacustomer.org","951 Stara Zagora Manor"
"2005-05-28 03:07:50","2005-06-05 02:12:50","ISHTAR ROCKETEER","47 MySakila Drive","JACOBS, GEORGIA","GEORGIA.JACOBS@sakilacustomer.org","954 Kimchon Place"
"2005-05-28 03:08:10","2005-05-29 07:22:10","BAKED CLEOPATRA","28 MySQL Boulevard","MEADOR, RICARDO","RICARDO.MEADOR@sakilacustomer.org","591 Sungai Petani Drive"
"2005-05-28 03:09:28","2005-06-05 00:49:28","GOODFELLAS SALUTE","28 MySQL Boulevard","DUGGAN, FREDDIE","FREDDIE.DUGGAN@sakilacustomer.org","1103 Quilmes Boulevard"
"2005-05-28 03:10:10","2005-06-04 02:18:10","ROCKY WAR","47 MySakila Drive","JORDAN, TIFFANY","TIFFANY.JORDAN@sakilacustomer.org","804 Elista Drive"
"2005-05-28 03:11:47","2005-06-04 02:19:47","VOLCANO TEXAS","28 MySQL Boulevard","HARDISON, BRYAN","BRYAN.HARDISON@sakilacustomer.org","530 Lausanne Lane"
"2005-05-28 03:17:57","2005-05-29 06:33:57","BALLROOM MOCKINGBIRD","28 MySQL Boulevard","WAY, MIKE","MIKE.WAY@sakilacustomer.org","990 Etawah Loop"
"2005-05-28 03:18:02","2005-05-30 05:32:02","TIMBERLAND SKY","47 MySakila Drive","HAUSER, COREY","COREY.HAUSER@sakilacustomer.org","984 Novoterkassk Loop"
"2005-05-28 03:22:33","2005-06-03 05:06:33","SECRETS PARADISE","28 MySQL Boulevard","DAY, COURTNEY","COURTNEY.DAY@sakilacustomer.org","300 Junan Street"
"2005-05-28 03:27:37","2005-06-04 05:47:37","STATE WASTELAND","47 MySakila Drive","PERKINS, GERALDINE","GERALDINE.PERKINS@sakilacustomer.org","97 Shimoga Avenue"
"2005-05-28 03:32:22","2005-05-28 22:37:22","LION UNCUT","47 MySakila Drive","HURTADO, JEREMY","JEREMY.HURTADO@sakilacustomer.org","1133 Rizhao Avenue"
"2005-05-28 03:33:20","2005-05-31 04:23:20","PULP BEVERLY","47 MySakila Drive","BARKLEY, VICTOR","VICTOR.BARKLEY@sakilacustomer.org","401 Sucre Boulevard"
"2005-05-28 03:53:26","2005-05-31 05:58:26","HIGH ENCINO","47 MySakila Drive","WARREN, HAZEL","HAZEL.WARREN@sakilacustomer.org","1587 Sullana Lane"
"2005-05-28 03:57:28","2005-05-31 05:20:28","HOMICIDE PEACH","47 MySakila Drive","FERNANDEZ, MELINDA","MELINDA.FERNANDEZ@sakilacustomer.org","1820 Maring Parkway"
"2005-05-28 04:25:33","2005-06-06 04:18:33","HANDICAP BOONDOCK","47 MySakila Drive","WHITE, BETTY","BETTY.WHITE@sakilacustomer.org","770 Bydgoszcz Avenue"
"2005-05-28 04:27:37","2005-05-30 07:52:37","FARGO GANDHI","47 MySakila Drive","MURRELL, MANUEL","MANUEL.MURRELL@sakilacustomer.org","692 Amroha Drive"
"2005-05-28 04:28:38","2005-06-02 08:19:38","BEAR GRACELAND","47 MySakila Drive","MATTHEWS, ERICA","ERICA.MATTHEWS@sakilacustomer.org","1294 Firozabad Drive"
"2005-05-28 04:30:05","2005-06-03 10:01:05","GLEAMING JAWBREAKER","28 MySQL Boulevard","MARKHAM, WILLIE","WILLIE.MARKHAM@sakilacustomer.org","1623 Kingstown Drive"
"2005-05-28 04:34:17","2005-05-30 00:35:17","MIDSUMMER GROUNDHOG","28 MySQL Boulevard","BULL, WESLEY","WESLEY.BULL@sakilacustomer.org","1469 Plock Lane"
"2005-05-28 05:13:01","2005-06-01 10:21:01","RIVER OUTLAW","47 MySakila Drive","RINEHART, MARK","MARK.RINEHART@sakilacustomer.org","780 Kimberley Way"
"2005-05-28 05:23:38","2005-05-29 08:00:38","DOWNHILL ENOUGH","47 MySakila Drive","HERRMANN, TRACY","TRACY.HERRMANN@sakilacustomer.org","1074 Sanaa Parkway"
"2005-05-28 05:36:58","2005-06-02 01:50:58","MYSTIC TRUMAN","47 MySakila Drive","ORTIZ, SYLVIA","SYLVIA.ORTIZ@sakilacustomer.org","241 Mosul Lane"
"2005-05-28 06:14:46","2005-06-01 06:26:46","VELVET TERMINATOR","47 MySakila Drive","HERZOG, CLAUDE","CLAUDE.HERZOG@sakilacustomer.org","486 Ondo Parkway"
"2005-05-28 06:15:25","2005-06-06 07:51:25","DEER VIRGINIAN","28 MySQL Boulevard","RUIZ, VIVIAN","VIVIAN.RUIZ@sakilacustomer.org","741 Ambattur Manor"
"2005-05-28 06:16:32","2005-05-31 02:48:32","TRUMAN CRAZY","47 MySakila Drive","JOY, JOSEPH","JOSEPH.JOY@sakilacustomer.org","1354 Siegen Street"
"2005-05-28 06:17:33","2005-06-03 10:02:33","OZ LIAISONS","28 MySQL Boulevard","TROUTMAN, FRANKLIN","FRANKLIN.TROUTMAN@sakilacustomer.org","1778 Gijn Manor"
"2005-05-28 06:20:55","2005-06-05 11:48:55","PINOCCHIO SIMON","28 MySQL Boulevard","GOODEN, KENNETH","KENNETH.GOODEN@sakilacustomer.org","1542 Lubumbashi Boulevard"
"2005-05-28 06:21:05","2005-06-02 01:22:05","JUGGLER HARDLY","47 MySakila Drive","JORDAN, TIFFANY","TIFFANY.JORDAN@sakilacustomer.org","804 Elista Drive"
"2005-05-28 06:26:16","2005-05-30 02:02:16","RUNAWAY TENENBAUMS","28 MySQL Boulevard","PERKINS, GERALDINE","GERALDINE.PERKINS@sakilacustomer.org","97 Shimoga Avenue"
"2005-05-28 06:40:25","2005-06-06 00:47:25","RIDGEMONT SUBMARINE","28 MySQL Boulevard","MARSHALL, SHERRY","SHERRY.MARSHALL@sakilacustomer.org","1987 Coacalco de Berriozbal Loop"
"2005-05-28 06:41:58","2005-06-02 09:12:58","GO PURPLE","47 MySakila Drive","ELROD, JAVIER","JAVIER.ELROD@sakilacustomer.org","195 Ilorin Street"
"2005-05-28 06:42:13","2005-06-03 09:05:13","WHALE BIKINI","47 MySakila Drive","BYRD, DEANNA","DEANNA.BYRD@sakilacustomer.org","862 Xintai Lane"
"2005-05-28 06:43:34","2005-06-06 07:16:34","CANDIDATE PERDITION","28 MySQL Boulevard","HARKINS, BRENT","BRENT.HARKINS@sakilacustomer.org","319 Plock Parkway"
"2005-05-28 07:03:00","2005-06-06 06:23:00","PACIFIC AMISTAD","47 MySakila Drive","TROUT, PAUL","PAUL.TROUT@sakilacustomer.org","746 Joliet Lane"
"2005-05-28 07:10:20","2005-06-04 01:47:20","DOOM DANCING","28 MySQL Boulevard","ROGERS, TERESA","TERESA.ROGERS@sakilacustomer.org","1964 Allappuzha (Alleppey) Street"
"2005-05-28 07:16:25","2005-06-01 08:36:25","BUTTERFLY CHOCOLAT","47 MySakila Drive","ROBINSON, SHARON","SHARON.ROBINSON@sakilacustomer.org","1688 Okara Way"
"2005-05-28 07:24:28","2005-06-06 01:31:28","IDAHO LOVE","47 MySakila Drive","SEWARD, LESLIE","LESLIE.SEWARD@sakilacustomer.org","1152 al-Qatif Lane"
"2005-05-28 07:34:56","2005-06-05 03:14:56","SLUMS DUCK","28 MySQL Boulevard","ROBB, JAY","JAY.ROBB@sakilacustomer.org","1947 Paarl Way"
"2005-05-28 07:35:37","2005-06-02 09:08:37","HANDICAP BOONDOCK","47 MySakila Drive","HAWKINS, JILL","JILL.HAWKINS@sakilacustomer.org","1440 Compton Place"
"2005-05-28 07:39:16","2005-06-06 12:20:16","SHRUNK DIVINE","47 MySakila Drive","BURK, EDWIN","EDWIN.BURK@sakilacustomer.org","1766 Almirante Brown Street"
"2005-05-28 07:44:18","2005-06-02 12:55:18","PLUTO OLEANDER","47 MySakila Drive","GOODEN, KENNETH","KENNETH.GOODEN@sakilacustomer.org","1542 Lubumbashi Boulevard"
"2005-05-28 07:53:38","2005-06-04 12:45:38","AFRICAN EGG","28 MySQL Boulevard","WALLACE, CONNIE","CONNIE.WALLACE@sakilacustomer.org","1867 San Juan Bautista Tuxtepec Avenue"
"2005-05-28 08:14:44","2005-06-02 03:01:44","EYES DRIVING","47 MySakila Drive","CARROLL, JUNE","JUNE.CARROLL@sakilacustomer.org","757 Rustenburg Avenue"
"2005-05-28 08:23:16","2005-05-31 03:29:16","HOLY TADPOLE","28 MySQL Boulevard","GAITHER, RANDY","RANDY.GAITHER@sakilacustomer.org","1618 Olomouc Manor"
"2005-05-28 08:31:14","2005-05-30 07:34:14","WASH HEAVENLY","47 MySakila Drive","REED, DORIS","DORIS.REED@sakilacustomer.org","1697 Kowloon and New Kowloon Loop"
"2005-05-28 08:31:36","2005-06-06 07:29:36","HAMLET WISDOM","47 MySakila Drive","RODRIGUEZ, LAURA","LAURA.RODRIGUEZ@sakilacustomer.org","28 Charlotte Amalie Street"
"2005-05-28 08:36:22","2005-06-03 10:42:22","ARABIA DOGMA","28 MySQL Boulevard","HIDALGO, MARCUS","MARCUS.HIDALGO@sakilacustomer.org","1289 Belm Boulevard"
"2005-05-28 08:38:43","2005-06-06 13:52:43","TRAINSPOTTING STRANGERS","47 MySakila Drive","BUSTAMANTE, LEROY","LEROY.BUSTAMANTE@sakilacustomer.org","105 Dzerzinsk Manor"
"2005-05-28 08:39:02","2005-06-05 08:38:02","EDGE KISSING","47 MySakila Drive","BURLESON, SIDNEY","SIDNEY.BURLESON@sakilacustomer.org","1405 Hagonoy Avenue"
"2005-05-28 08:53:02","2005-06-04 12:27:02","CHEAPER CLYDE","47 MySakila Drive","POWER, DARRELL","DARRELL.POWER@sakilacustomer.org","1844 Usak Avenue"
"2005-05-28 08:54:06","2005-06-05 05:54:06","DANCING FEVER","47 MySakila Drive","BENNETT, JANE","JANE.BENNETT@sakilacustomer.org","1692 Ede Loop"
"2005-05-28 09:01:21","2005-06-02 05:26:21","ROOTS REMEMBER","28 MySQL Boulevard","FORD, CRYSTAL","CRYSTAL.FORD@sakilacustomer.org","659 Vaduz Drive"
"2005-05-28 09:10:49","2005-06-06 11:32:49","ALAMO VIDEOTAPE","47 MySakila Drive","COY, GARY","GARY.COY@sakilacustomer.org","867 Benin City Avenue"
"2005-05-28 09:12:09","2005-05-29 05:07:09","PACKER MADIGAN","28 MySQL Boulevard","CASTRO, JENNY","JENNY.CASTRO@sakilacustomer.org","1405 Chisinau Place"
"2005-05-28 09:26:31","2005-06-01 07:28:31","FOOL MOCKINGBIRD","47 MySakila Drive","CRAIG, BOBBIE","BOBBIE.CRAIG@sakilacustomer.org","86 Higashiosaka Lane"
"2005-05-28 09:51:39","2005-06-05 09:35:39","VIRGIN DAISY","28 MySQL Boulevard","CARLSON, TERRY","TERRY.CARLSON@sakilacustomer.org","752 Ondo Loop"
"2005-05-28 09:56:20","2005-06-01 06:41:20","REUNION WITCHES","47 MySakila Drive","RUIZ, VIVIAN","VIVIAN.RUIZ@sakilacustomer.org","741 Ambattur Manor"
"2005-05-28 09:57:36","2005-05-31 15:44:36","JERICHO MULAN","47 MySakila Drive","KNIGHT, GAIL","GAIL.KNIGHT@sakilacustomer.org","185 Novi Sad Place"
"2005-05-28 10:12:41","2005-06-03 10:08:41","WORKING MICROCOSMOS","28 MySQL Boulevard","COOK, GLORIA","GLORIA.COOK@sakilacustomer.org","1668 Saint Louis Place"
"2005-05-28 10:15:04","2005-05-30 08:32:04","DRACULA CRYSTAL","47 MySakila Drive","CLARK, MICHELLE","MICHELLE.CLARK@sakilacustomer.org","262 A Corua (La Corua) Parkway"
"2005-05-28 10:17:41","2005-06-05 07:56:41","UNFORGIVEN ZOOLANDER","47 MySakila Drive","NOE, ELMER","ELMER.NOE@sakilacustomer.org","1768 Udine Loop"
"2005-05-28 10:30:13","2005-06-02 05:04:13","HELLFIGHTERS SIERRA","47 MySakila Drive","JORDON, JERRY","JERRY.JORDON@sakilacustomer.org","124 al-Manama Way"
"2005-05-28 10:35:23","2005-06-03 06:32:23","TALENTED HOMICIDE","28 MySQL Boulevard","SMITH, MARY","MARY.SMITH@sakilacustomer.org","1913 Hanoi Way"
"2005-05-28 10:44:28","2005-06-04 11:42:28","STORM HAPPINESS","47 MySakila Drive","PRICE, IRENE","IRENE.PRICE@sakilacustomer.org","602 Paarl Street"
"2005-05-28 10:56:09","2005-06-05 15:39:09","WIFE TURN","47 MySakila Drive","BURNS, APRIL","APRIL.BURNS@sakilacustomer.org","483 Ljubertsy Parkway"
"2005-05-28 10:56:10","2005-06-04 13:15:10","HAWK CHILL","47 MySakila Drive","OCAMPO, MARION","MARION.OCAMPO@sakilacustomer.org","1464 Kursk Parkway"
"2005-05-28 11:09:14","2005-06-01 13:27:14","BLUES INSTINCT","47 MySakila Drive","DAVIS, JENNIFER","JENNIFER.DAVIS@sakilacustomer.org","1795 Santiago de Compostela Way"
